Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,El Salvador,04/05/2020 07:55,62,3,2
,Guatemala,04/05/2020 07:55,61,2,15
,French Guiana,04/05/2020 07:55,61,0,22
,Jamaica,04/05/2020 07:55,55,3,7
,Barbados,04/05/2020 07:55,52,0,0
,Djibouti,04/05/2020 07:55,50,0,8
,Uganda,04/05/2020 07:55,48,0,0
Macau,Macau,04/05/2020 07:55,44,0,10
,Togo,04/05/2020 07:55,41,3,17
,Mali,04/05/2020 07:55,41,3,1
,French Polynesia,04/05/2020 07:55,40,0,0
,Zambia,04/05/2020 07:55,39,1,2
,Ethiopia,04/05/2020 07:55,38,0,4
,Bermuda,04/05/2020 07:55,37,0,14
,Cayman Islands,04/05/2020 07:55,35,1,1
,Eritrea,04/05/2020 07:55,29,0,0
,Saint Martin,04/05/2020 07:55,29,2,7
,Bahamas,04/05/2020 07:55,28,4,0
,Sint Maarten,04/05/2020 07:55,25,4,6
,Guyana,04/05/2020 07:55,24,4,0
,Congo,04/05/2020 07:55,22,2,2
,Gabon,04/05/2020 07:55,21,1,1
,Myanmar,04/05/2020 07:55,21,1,0
,Haiti,04/05/2020 07:55,21,0,1
,Tanzania,04/05/2020 07:55,20,1,3
,Maldives,04/05/2020 07:55,19,0,13
,Guinea-Bissau,04/05/2020 07:55,18,0,0
,Libya,04/05/2020 07:55,18,1,0
,New Caledonia,04/05/2020 07:55,17,0,1
,Equatorial Guinea,04/05/2020 07:55,16,0,1
,Syria,04/05/2020 07:55,16,2,2
,Benin,04/05/2020 07:55,16,0,2
,Antigua and Barbuda,04/05/2020 07:55,15,0,0
,Mongolia,04/05/2020 07:55,14,0,2
,Namibia,04/05/2020 07:55,14,0,3
,Saint Lucia,04/05/2020 07:55,14,0,1
,Dominica,04/05/2020 07:55,14,0,0
,Fiji,04/05/2020 07:55,12,0,0
,Grenada,04/05/2020 07:55,12,0,0
,Curacao,04/05/2020 07:55,11,1,5
,Greenland,04/05/2020 07:55,11,0,3
,Laos,04/05/2020 07:55,10,0,0
,Seychelles,04/05/2020 07:55,10,0,0
,Mozambique,04/05/2020 07:55,10,0,1
,Angola,04/05/2020 07:55,10,2,2
,Suriname,04/05/2020 07:55,10,1,0
,Liberia,04/05/2020 07:55,10,1,3
,Sudan,04/05/2020 07:55,10,2,2
,Chad,04/05/2020 07:55,9,0,0
,Saint Kitts and Nevis,04/05/2020 07:55,9,0,0
,Eswatini,04/05/2020 07:55,9,0,0
,Nepal,04/05/2020 07:55,9,0,1
,MS Zaandam,04/05/2020 07:55,9,2,0
,Zimbabwe,04/05/2020 07:55,9,1,0
,CAR,04/05/2020 07:55,8,0,0
,Somalia,04/05/2020 07:55,7,0,1
,Cabo Verde,04/05/2020 07:55,7,1,0
,St. Vincent Grenadines,04/05/2020 07:55,7,0,1
,Vatican City,04/05/2020 07:55,7,0,0
,Mauritania,04/05/2020 07:55,6,1,2
,Montserrat,04/05/2020 07:55,6,0,0
,St. Barth,04/05/2020 07:55,6,0,1
,Nicaragua,04/05/2020 07:55,5,1,0
,Bhutan,04/05/2020 07:55,5,0,2
,Turks and Caicos,04/05/2020 07:55,5,0,0
,Western Sahara,04/05/2020 07:55,4,0,0
,Sierra Leone,04/05/2020 07:55,4,0,0
,Malawi,04/05/2020 07:55,4,0,0
,Belize,04/05/2020 07:55,4,0,0
,Gambia,04/05/2020 07:55,4,1,2
,Botswana,04/05/2020 07:55,4,1,0
,Anguilla,04/05/2020 07:55,3,0,0
,British Virgin Islands,04/05/2020 07:55,3,0,0
,Burundi,04/05/2020 07:55,3,0,0
,Caribbean Netherlands,04/05/2020 07:55,2,0,0
,Falkland Islands,04/05/2020 07:55,1,0,0
,Papua New Guinea,04/05/2020 07:55,1,0,0
,Timor-Leste,04/05/2020 07:55,1,0,0
