Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Alberta,,,1075,18,196
Saskatchewan,,,220,3,48
Nova Scotia,,,207,0,21
Newfoundland and Labrador,,,195,1,10
Manitoba,,,182,2,11
New Brunswick,,,91,0,25
Prince Edward Island,,,22,0,4
Grand Princess,,,13,0,0
Yukon,,,6,0,3
Northwest Territories,,,4,0,1
Diamond Princess,,,0,1,0
,World,04/04/2020 13:03,1133455,60381,236000
,Spain,04/04/2020 13:03,124736,11744,34219
,Italy,04/04/2020 13:03,119827,14681,19758
,Germany,04/04/2020 13:03,91159,1275,24575
,France,04/04/2020 13:03,82165,6507,14008
,Iran,04/04/2020 13:03,55743,3452,19736
,United Kingdom,04/04/2020 13:03,38168,3605,135
,Turkey,04/04/2020 13:03,20921,425,484
,Switzerland,04/04/2020 13:03,20278,620,4846
Brussels,Belgium,04/04/2020 13:03,18431,1283,3247
,Netherlands,04/04/2020 13:03,16627,1651,250
,Austria,04/04/2020 13:03,11781,186,2507
,Portugal,04/04/2020 13:03,10524,266,75
,South Korea,04/04/2020 13:03,10156,177,6325
,Brazil,04/04/2020 13:03,9216,365,127
,Israel,04/04/2020 13:03,7589,43,427
,Sweden,04/04/2020 13:03,6131,358,205
,Norway,04/04/2020 13:03,5519,61,32
,Russia,04/04/2020 13:03,4731,43,333
,Ireland,04/04/2020 13:03,4273,120,25
,Czechia,04/04/2020 13:03,4194,56,74
,Denmark,04/04/2020 13:03,4077,161,1283
,Chile,04/04/2020 13:03,3737,22,427
,Romania,04/04/2020 13:03,3613,141,329
,Poland,04/04/2020 13:03,3503,73,116
,Malaysia,04/04/2020 13:03,3483,57,915
,Ecuador,04/04/2020 13:03,3368,145,65
,Philippines,04/04/2020 13:03,3094,144,57
,India,04/04/2020 13:03,3082,86,229
,Japan,04/04/2020 13:03,2935,69,514
,Pakistan,04/04/2020 13:03,2708,41,130
,Luxembourg,04/04/2020 13:03,2612,31,500
,Indonesia,04/04/2020 13:03,2092,191,150
,Thailand,04/04/2020 13:03,2067,20,612
,Saudi Arabia,04/04/2020 13:03,2039,25,351
,Finland,04/04/2020 13:03,1882,20,300
,Mexico,04/04/2020 13:03,1688,60,633
,Panama,04/04/2020 13:03,1673,41,10
,Greece,04/04/2020 13:03,1643,67,78
,Peru,04/04/2020 13:03,1595,61,537
,South Africa,04/04/2020 13:03,1505,9,95
,Dominican Republic,04/04/2020 13:03,1488,68,16
,Serbia,04/04/2020 13:03,1476,39,54
,Iceland,04/04/2020 13:03,1364,4,336
,Argentina,04/04/2020 13:03,1353,42,266
,Colombia,04/04/2020 13:03,1267,25,55
,United Arab Emirates,04/04/2020 13:03,1264,9,108
,Algeria,04/04/2020 13:03,1171,105,62
,Singapore,04/04/2020 13:03,1114,6,282
,Ukraine,04/04/2020 13:03,1096,28,23
,Croatia,04/04/2020 13:03,1079,12,92
,Qatar,04/04/2020 13:03,1075,3,93
,Estonia,04/04/2020 13:03,1018,13,59
,Egypt,04/04/2020 13:03,985,66,216
,Slovenia,04/04/2020 13:03,977,22,70
,New Zealand,04/04/2020 13:03,950,1,127
Hong Kong,Hong Kong,04/04/2020 13:03,862,4,173
,Morocco,04/04/2020 13:03,844,50,59
,Iraq,04/04/2020 13:03,820,54,226
,Lithuania,04/04/2020 13:03,771,10,7
,Armenia,04/04/2020 13:03,770,7,43
Yokohama,Japan,04/04/2020 13:03,712,11,619
,Bahrain,04/04/2020 13:03,688,4,399
,Hungary,04/04/2020 13:03,678,32,58
,Bosnia and Herzegovina,04/04/2020 13:03,616,19,27
,Moldova,04/04/2020 13:03,591,10,26
,Kazakhstan,04/04/2020 13:03,525,5,36
,Azerbaijan,04/04/2020 13:03,521,5,32
,Lebanon,04/04/2020 13:03,520,17,50
,Latvia,04/04/2020 13:03,509,1,1
,Cameroon,04/04/2020 13:03,509,8,17
,Bulgaria,04/04/2020 13:03,498,17,34
,Tunisia,04/04/2020 13:03,495,18,5
,Kuwait,04/04/2020 13:03,479,1,93
,Slovakia,04/04/2020 13:03,471,1,10
,Andorra,04/04/2020 13:03,439,16,16
,North Macedonia,04/04/2020 13:03,430,12,20
,Costa Rica,04/04/2020 13:03,416,2,11
,Cyprus,04/04/2020 13:03,396,11,28
,Uruguay,04/04/2020 13:03,386,4,86
Taiwan,Taiwan,04/04/2020 13:03,355,5,50
,Belarus,04/04/2020 13:03,351,4,53
,Albania,04/04/2020 13:03,333,18,99
,Reunion,04/04/2020 13:03,321,0,40
,Jordan,04/04/2020 13:03,310,5,58
,Burkina Faso,04/04/2020 13:03,302,16,50
,Afghanistan,04/04/2020 13:03,299,7,10
,Oman,04/04/2020 13:03,277,1,61
,Cuba,04/04/2020 13:03,269,6,15
,Honduras,04/04/2020 13:03,264,15,3
,San Marino,04/04/2020 13:03,251,32,26
,Uzbekistan,04/04/2020 13:03,241,2,25
,Vietnam,04/04/2020 13:03,240,0,90
,Channel Islands,04/04/2020 13:03,232,5,13
,Ivory Coast,04/04/2020 13:03,218,1,19
,Malta,04/04/2020 13:03,213,0,2
,Nigeria,04/04/2020 13:03,210,4,25
,Senegal,04/04/2020 13:03,207,1,66
,Ghana,04/04/2020 13:03,205,5,31
,Palestine,04/04/2020 13:03,205,1,21
,Montenegro,04/04/2020 13:03,197,2,1
,Mauritius,04/04/2020 13:03,196,7,0
,Faeroe Islands,04/04/2020 13:03,181,0,93
,Sri Lanka,04/04/2020 13:03,162,5,25
,Georgia,04/04/2020 13:03,157,1,28
,Venezuela,04/04/2020 13:03,153,7,52
,DRC,04/04/2020 13:03,148,16,3
,Kyrgyzstan,04/04/2020 13:03,144,1,9
,Martinique,04/04/2020 13:03,143,3,27
,Bolivia,04/04/2020 13:03,139,10,1
,Brunei,04/04/2020 13:03,135,1,66
,Guadeloupe,04/04/2020 13:03,130,7,24
,Mayotte,04/04/2020 13:03,128,2,10
,Kenya,04/04/2020 13:03,122,4,4
,Isle of Man,04/04/2020 13:03,121,1,0
,Niger,04/04/2020 13:03,120,5,0
,Cambodia,04/04/2020 13:03,114,0,50
,Trinidad and Tobago,04/04/2020 13:03,100,6,1
,Paraguay,04/04/2020 13:03,96,3,12
,Gibraltar,04/04/2020 13:03,95,0,46
,Rwanda,04/04/2020 13:03,89,0,0
,Liechtenstein,04/04/2020 13:03,75,0,0
,Guinea,04/04/2020 13:03,73,0,2
,Bangladesh,04/04/2020 13:03,70,8,30
,Madagascar,04/04/2020 13:03,70,0,0
,Monaco,04/04/2020 13:03,64,1,3
,Aruba,04/04/2020 13:03,62,0,1
,French Guiana,04/04/2020 13:03,57,0,22
,El Salvador,04/04/2020 13:03,56,3,0
,Jamaica,04/04/2020 13:03,53,3,7
,Barbados,04/04/2020 13:03,51,0,0
,Djibouti,04/04/2020 13:03,50,0,8
,Guatemala,04/04/2020 13:03,50,1,12
,Uganda,04/04/2020 13:03,48,0,0
Macau,Macau,04/04/2020 13:03,43,0,10
,Togo,04/04/2020 13:03,41,3,17
,Mali,04/04/2020 13:03,39,3,0
,Zambia,04/04/2020 13:03,39,1,2
,French Polynesia,04/04/2020 13:03,39,0,0
,Ethiopia,04/04/2020 13:03,38,0,4
,Bermuda,04/04/2020 13:03,35,0,14
,Cayman Islands,04/04/2020 13:03,29,1,1
,Bahamas,04/04/2020 13:03,24,3,0
,Sint Maarten,04/04/2020 13:03,23,4,6
,Guyana,04/04/2020 13:03,23,4,0
,Congo,04/04/2020 13:03,22,2,2
,Saint Martin,04/04/2020 13:03,22,1,2
,Eritrea,04/04/2020 13:03,22,0,0
,Gabon,04/04/2020 13:03,21,1,1
,Myanmar,04/04/2020 13:03,20,1,0
,Tanzania,04/04/2020 13:03,20,1,3
,Maldives,04/04/2020 13:03,19,0,13
,Haiti,04/04/2020 13:03,18,0,1
,New Caledonia,04/04/2020 13:03,18,0,1
,Libya,04/04/2020 13:03,17,1,0
,Benin,04/04/2020 13:03,16,0,2
,Equatorial Guinea,04/04/2020 13:03,16,0,1
,Syria,04/04/2020 13:03,16,2,2
,Guinea-Bissau,04/04/2020 13:03,15,0,0
,Antigua and Barbuda,04/04/2020 13:03,15,0,0
,Namibia,04/04/2020 13:03,14,0,3
,Dominica,04/04/2020 13:03,14,0,0
,Mongolia,04/04/2020 13:03,14,0,2
,Saint Lucia,04/04/2020 13:03,13,0,1
,Grenada,04/04/2020 13:03,12,0,0
,Fiji,04/04/2020 13:03,12,0,0
,Curacao,04/04/2020 13:03,11,1,3
,Laos,04/04/2020 13:03,10,0,0
,Seychelles,04/04/2020 13:03,10,0,0
,Mozambique,04/04/2020 13:03,10,0,0
,Suriname,04/04/2020 13:03,10,1,0
,Sudan,04/04/2020 13:03,10,2,2
,Greenland,04/04/2020 13:03,10,0,3
,MS Zaandam,04/04/2020 13:03,9,2,0
,Zimbabwe,04/04/2020 13:03,9,1,0
,Nepal,04/04/2020 13:03,9,0,1
,Chad,04/04/2020 13:03,9,0,0
,Saint Kitts and Nevis,04/04/2020 13:03,9,0,0
,Eswatini,04/04/2020 13:03,9,0,0
,CAR,04/04/2020 13:03,8,0,0
,Angola,04/04/2020 13:03,8,2,1
,Cabo Verde,04/04/2020 13:03,7,1,0
,Somalia,04/04/2020 13:03,7,0,1
,Vatican City,04/04/2020 13:03,7,0,0
,St. Vincent Grenadines,04/04/2020 13:03,7,0,1
,Liberia,04/04/2020 13:03,7,0,0
,Montserrat,04/04/2020 13:03,6,0,0
,St. Barth,04/04/2020 13:03,6,0,1
,Mauritania,04/04/2020 13:03,6,1,2
,Nicaragua,04/04/2020 13:03,5,1,0
,Bhutan,04/04/2020 13:03,5,0,2
,Turks and Caicos,04/04/2020 13:03,5,0,0
,Belize,04/04/2020 13:03,4,0,0
,Malawi,04/04/2020 13:03,4,0,0
,Botswana,04/04/2020 13:03,4,1,0
,Gambia,04/04/2020 13:03,4,1,2
,Anguilla,04/04/2020 13:03,3,0,0
,British Virgin Islands,04/04/2020 13:03,3,0,0
,Burundi,04/04/2020 13:03,3,0,0
,Caribbean Netherlands,04/04/2020 13:03,2,0,0
,Sierra Leone,04/04/2020 13:03,2,0,0
,Falkland Islands,04/04/2020 13:03,1,0,0
,Papua New Guinea,04/04/2020 13:03,1,0,0
,Timor-Leste,04/04/2020 13:03,1,0,0
