Country/Region,confirmed,deaths,recovered,Last Update
Seychelles,8,0,0,03/29/2020 15:08
Suriname,8,0,0,03/29/2020 15:08
Mozambique,8,0,0,03/29/2020 15:08
Laos,8,0,0,03/29/2020 15:08
Guyana,8,1,0,03/29/2020 15:08
Gabon,7,1,0,03/29/2020 15:08
Antigua and Barbuda,7,0,0,03/29/2020 15:08
Zimbabwe,7,1,0,03/29/2020 15:08
Cabo Verde,6,1,0,03/29/2020 15:08
Benin,6,0,0,03/29/2020 15:08
Eritrea,6,0,0,03/29/2020 15:08
Vatican City,6,0,0,03/29/2020 15:08
Syria,5,0,0,03/29/2020 15:08
St. Barth,5,0,0,03/29/2020 15:08
Montserrat,5,0,0,03/29/2020 15:08
Fiji,5,0,0,03/29/2020 15:08
Sudan,5,1,0,03/29/2020 15:08
Angola,5,0,0,03/29/2020 15:08
Mauritania,5,0,0,03/29/2020 15:08
Nepal,5,0,1,03/29/2020 15:08
Nicaragua,4,1,0,03/29/2020 15:08
Saint Lucia,4,0,1,03/29/2020 15:08
Turks and Caicos,4,0,0,03/29/2020 15:08
Bhutan,4,0,0,03/29/2020 15:08
Liberia,3,0,0,03/29/2020 15:08
Sint Maarten,3,0,0,03/29/2020 15:08
Somalia,3,0,0,03/29/2020 15:08
Chad,3,0,0,03/29/2020 15:08
CAR,3,0,0,03/29/2020 15:08
Gambia,3,1,0,03/29/2020 15:08
Libya,3,0,0,03/29/2020 15:08
MS Zaandam,2,0,0,03/29/2020 15:08
Anguilla,2,0,0,03/29/2020 15:08
Belize,2,0,0,03/29/2020 15:08
British Virgin Islands,2,0,0,03/29/2020 15:08
Guinea-Bissau,2,0,0,03/29/2020 15:08
Saint Kitts and Nevis,2,0,0,03/29/2020 15:08
Papua New Guinea,1,0,0,03/29/2020 15:08
St. Vincent Grenadines,1,0,1,03/29/2020 15:08
Timor-Leste,1,0,0,03/29/2020 15:08
