Country/Region,confirmed,deaths,recovered,Last Update
Zimbabwe,7,1,0,03/29/2020 12:06
Gabon,7,1,0,03/29/2020 12:06
Cabo Verde,6,1,0,03/29/2020 12:06
Benin,6,0,0,03/29/2020 12:06
Eritrea,6,0,0,03/29/2020 12:06
Vatican City,6,0,0,03/29/2020 12:06
Mauritania,5,0,0,03/29/2020 12:06
Montserrat,5,0,0,03/29/2020 12:06
Syria,5,0,0,03/29/2020 12:06
Fiji,5,0,0,03/29/2020 12:06
Sudan,5,1,0,03/29/2020 12:06
Angola,5,0,0,03/29/2020 12:06
St. Barth,5,0,0,03/29/2020 12:06
Nepal,5,0,1,03/29/2020 12:06
Nicaragua,4,1,0,03/29/2020 12:06
Congo,4,0,0,03/29/2020 12:06
Turks and Caicos,4,0,0,03/29/2020 12:06
Bhutan,4,0,0,03/29/2020 12:06
Libya,3,0,0,03/29/2020 12:06
Sint Maarten,3,0,0,03/29/2020 12:06
Somalia,3,0,0,03/29/2020 12:06
Liberia,3,0,0,03/29/2020 12:06
Chad,3,0,0,03/29/2020 12:06
CAR,3,0,0,03/29/2020 12:06
Gambia,3,1,0,03/29/2020 12:06
Saint Lucia,3,0,1,03/29/2020 12:06
MS Zaandam,2,0,0,03/29/2020 12:06
Anguilla,2,0,0,03/29/2020 12:06
Belize,2,0,0,03/29/2020 12:06
British Virgin Islands,2,0,0,03/29/2020 12:06
Guinea-Bissau,2,0,0,03/29/2020 12:06
Saint Kitts and Nevis,2,0,0,03/29/2020 12:06
Papua New Guinea,1,0,0,03/29/2020 12:06
St. Vincent Grenadines,1,0,1,03/29/2020 12:06
Timor-Leste,1,0,0,03/29/2020 12:06
