Country/Region,confirmed,deaths,recovered,Last Update
Niger,10,1,0,03/28/2020 08:45
Bahamas,10,0,1,03/28/2020 08:45
Greenland,10,0,2,03/28/2020 08:45
Eswatini,9,0,0,03/28/2020 08:45
Curaçao,8,1,2,03/28/2020 08:45
Namibia,8,0,2,03/28/2020 08:45
Guinea,8,0,0,03/28/2020 08:45
Suriname,8,0,0,03/28/2020 08:45
Cayman Islands,8,1,0,03/28/2020 08:45
Myanmar,8,0,0,03/28/2020 08:45
Haiti,8,0,0,03/28/2020 08:45
Antigua and Barbuda,7,0,0,03/28/2020 08:45
Mozambique,7,0,0,03/28/2020 08:45
Seychelles,7,0,0,03/28/2020 08:45
Gabon,7,1,0,03/28/2020 08:45
Grenada,7,0,0,03/28/2020 08:45
Benin,6,0,0,03/28/2020 08:45
Eritrea,6,0,0,03/28/2020 08:45
Laos,6,0,0,03/28/2020 08:45
Mauritania,5,0,0,03/28/2020 08:45
Syria,5,0,0,03/28/2020 08:45
St. Barth,5,0,0,03/28/2020 08:45
Montserrat,5,0,0,03/28/2020 08:45
Sudan,5,1,0,03/28/2020 08:45
Fiji,5,0,0,03/28/2020 08:45
Zimbabwe,5,1,0,03/28/2020 08:45
Cabo Verde,5,1,0,03/28/2020 08:45
Guyana,5,1,0,03/28/2020 08:45
Vatican City,4,0,0,03/28/2020 08:45
Congo,4,0,0,03/28/2020 08:45
Angola,4,0,0,03/28/2020 08:45
Nicaragua,4,1,0,03/28/2020 08:45
Nepal,4,0,1,03/28/2020 08:45
Bhutan,3,0,0,03/28/2020 08:45
Chad,3,0,0,03/28/2020 08:45
Liberia,3,0,0,03/28/2020 08:45
Saint Lucia,3,0,1,03/28/2020 08:45
Sint Maarten,3,0,0,03/28/2020 08:45
Somalia,3,0,0,03/28/2020 08:45
Gambia,3,1,0,03/28/2020 08:45
CAR,3,0,0,03/28/2020 08:45
Guinea-Bissau,2,0,0,03/28/2020 08:45
Turks and Caicos,2,0,0,03/28/2020 08:45
Saint Kitts and Nevis,2,0,0,03/28/2020 08:45
Belize,2,0,0,03/28/2020 08:45
British Virgin Islands,2,0,0,03/28/2020 08:45
MS Zaandam,2,0,0,03/28/2020 08:45
Anguilla,2,0,0,03/28/2020 08:45
Libya,1,0,0,03/28/2020 08:45
Papua New Guinea,1,0,0,03/28/2020 08:45
St. Vincent Grenadines,1,0,0,03/28/2020 08:45
Timor-Leste,1,0,0,03/28/2020 08:45
